1091,886,767,1138,2006,2697,0
1093,885,765,1134,2013,2721,0
1088,876,767,1134,2026,2741,0
1080,870,763,1122,2019,2725,0
1076,865,760,1126,2018,2723,0
1072,859,741,1120,2007,2694,0
1073,858,758,1125,2022,2721,0
1068,851,755,1121,2018,2719,0
1066,854,752,1116,2017,2719,0
1050,842,746,1109,2008,2695,0
1056,845,746,1109,2019,2740,0
1048,841,749,1109,2022,2729,0
1053,840,748,1106,2020,2731,0
1048,840,747,1097,2025,2736,0
1045,835,746,1092,2008,2698,0
1046,839,744,1097,2025,2741,0
1036,837,742,1097,2018,2724,0
1052,839,740,1094,2019,2720,0
1053,837,742,1091,2018,2722,0
1056,842,743,1093,2025,2741,0
1046,832,734,1089,2006,2699,0
1056,833,733,1089,2022,2724,0
1035,829,735,1087,2021,2727,0
1042,825,732,1093,2017,2721,0
1044,825,731,1087,2018,2723,0
1040,822,725,1083,2011,2704,0
1033,824,734,1085,2018,2722,0
1030,821,732,1085,2025,2733,0
1026,821,730,1083,2019,2723,0
1024,816,735,1082,2015,2712,0
1021,818,733,1087,2024,2738,0
1022,812,731,1082,2016,2723,0
1022,811,728,1078,2006,2694,0
1022,814,734,1082,2025,2736,0
1009,818,730,1081,2022,2735,0
1012,823,731,1083,2017,2725,0
1010,821,729,1080,2019,2714,0
1009,823,729,1082,2017,2725,0
1012,824,730,1079,2024,2734,0
1010,823,730,1078,2023,2733,0
1017,819,727,1074,2017,2725,0
1008,816,727,1076,2007,2699,0
1008,820,725,1080,2018,2721,0
1010,820,729,1076,2017,2721,0
1008,821,724,1078,2023,2734,0
1008,818,729,1081,2013,2708,0
1018,818,726,1081,2025,2738,0
1008,818,726,1081,2021,2743,0
1004,812,723,1075,2005,2698,0
1017,817,740,1076,2025,2742,0
1013,814,726,1070,2021,2722,0
1019,813,725,1078,2020,2724,0
1008,816,729,1093,2025,2744,0
1017,816,726,1087,2018,2726,0
1018,819,726,1080,2021,2734,0
1013,823,729,1083,2015,2726,0
1016,825,731,1105,2017,2727,0
1023,835,740,1123,2008,2700,0
1032,851,747,1128,2020,2730,0
1037,859,751,1138,2021,2740,0
1038,861,752,1138,2016,2732,0
1032,865,755,1134,2007,2697,0
1056,867,756,1136,2021,2729,0
1057,867,752,1131,2019,2724,0
1049,859,754,1119,2005,2697,0
1056,865,756,1124,2018,2744,0
1053,861,755,1124,2020,2736,0
1053,858,753,1134,2015,2723,0
1042,859,751,1160,2014,2724,0
1052,866,753,1243,2011,2722,0
1053,884,761,1279,2024,2735,0
1050,878,761,1247,2021,2722,0
1045,880,764,1224,2023,2743,0
1038,875,767,1205,2006,2698,0
1048,877,760,1193,2014,2718,0
1064,883,773,1195,2019,2744,0
1066,895,773,1189,2002,2691,0
1092,941,801,1232,2027,2757,0
1104,953,815,1244,2034,2773,0
1119,975,825,1255,2036,2769,0
1118,975,840,1259,2019,2739,0
1130,989,856,1292,2030,2765,0
1140,994,868,1324,2028,2766,0
1130,986,854,1354,2030,2767,0
1152,986,852,1375,2031,2770,0
1140,967,841,1367,2037,2783,0
1137,960,836,1347,2034,2767,0
1144,944,832,1343,2030,2767,0
1159,943,829,1339,2031,2768,0
1150,936,824,1353,2026,2746,0
1150,935,824,1381,2033,2769,0
1154,923,815,1408,2031,2770,0
1143,920,811,1434,2025,2755,0
1153,922,814,1460,2035,2777,0
1192,922,812,1511,2030,2765,0
1200,922,813,1544,2031,2767,0
1208,917,805,1595,2025,2745,0
1230,915,803,1670,2028,2769,0
1274,914,806,1716,2034,2782,0
1342,915,800,1725,2036,2779,0
1402,921,807,1723,2029,2769,0
1414,924,804,1739,2023,2757,0
1374,909,797,1892,2031,2771,0
1362,903,791,1975,2035,2777,0
1346,895,789,1969,2036,2773,0
1345,889,781,1942,2030,2759,0
1364,891,782,1895,2029,2770,0
1400,897,793,1841,2039,2785,0
1433,907,786,1787,2024,2753,0
1456,911,786,1748,2033,2776,0
1472,922,789,1711,2034,2771,0
1456,924,783,1707,2035,2789,0
1434,916,775,1701,2023,2751,0
1422,910,783,1730,2034,2771,0
1404,911,777,1740,2031,2769,0
1409,901,770,1751,2031,2767,0
1592,894,775,1815,2033,2772,0
1936,897,809,1887,2023,2749,0
1984,1046,824,1876,2037,2787,0
1901,1042,816,1886,2029,2783,0
1826,1008,813,1950,2041,2788,0
1742,989,802,2007,2028,2763,0
1675,972,799,2049,2030,2773,0
1617,956,809,1972,2037,2781,0
1560,942,785,1848,2024,2758,0
1511,933,789,1839,2030,2775,0
1480,932,808,1852,2032,2776,0
1552,922,840,1737,2028,2768,0
1596,922,833,1743,2026,2761,0
1573,922,832,1754,2034,2780,0
1534,933,831,1719,2031,2771,0
1490,932,837,1713,2037,2784,0
1446,919,827,1703,2031,2769,0
1407,908,816,1693,2022,2760,0
1384,907,815,1738,2032,2771,0
1344,906,832,1777,2034,2779,0
1345,915,856,1736,2035,2783,0
1365,925,867,1683,2019,2746,0
1440,928,881,1690,2031,2770,0
1564,926,910,1716,2031,2775,0
1678,929,915,1756,2020,2746,0
1800,950,951,1743,2031,2773,0
1911,969,990,1726,2030,2778,0
2064,1033,1077,1709,2027,2767,0
2106,1060,1110,1694,2024,2753,0
2153,1075,1131,1707,2029,2774,0
2156,1096,1155,1719,2034,2787,0
2178,1120,1173,1741,2033,2781,0
2176,1147,1177,1773,2028,2769,0
2176,1183,1177,1794,2024,2762,0
