699,680,623,988,2078,2676,0
706,681,624,988,2081,2686,0
699,679,625,985,2081,2687,0
705,678,626,984,2082,2687,0
697,681,624,986,2081,2684,0
694,677,626,986,2080,2682,0
694,681,622,983,2083,2684,0
696,677,623,981,2082,2685,0
695,679,625,983,2082,2684,0
695,677,622,982,2083,2686,0
701,676,621,981,2081,2683,0
695,675,622,979,2077,2671,0
700,672,620,979,2080,2681,0
693,676,619,982,2081,2681,0
692,675,617,978,2080,2679,0
693,673,621,970,2081,2682,0
689,676,618,977,2080,2681,0
696,673,619,976,2080,2684,0
692,674,620,979,2080,2680,0
689,673,617,975,2081,2679,0
698,671,618,976,2077,2681,0
688,678,618,975,2079,2679,0
688,674,615,976,2080,2679,0
695,676,622,975,2080,2682,0
696,669,620,978,2078,2671,0
689,672,621,979,2078,2677,0
695,674,617,974,2078,2680,0
690,670,620,978,2080,2683,0
692,671,615,976,2081,2679,0
685,669,618,973,2081,2679,0
690,668,616,973,2080,2678,0
688,672,618,973,2078,2679,0
689,672,615,978,2077,2681,0
688,671,618,974,2079,2671,0
690,667,615,973,2076,2679,0
682,669,615,973,2075,2681,0
695,671,615,973,2080,2681,0
686,671,615,973,2079,2678,0
691,668,614,973,2077,2679,0
690,669,616,974,2078,2686,0
688,670,612,969,2077,2677,0
694,668,615,974,2077,2682,0
686,670,613,971,2080,2678,0
692,668,611,970,2077,2676,0
690,669,617,972,2077,2680,0
686,668,617,972,2079,2678,0
681,665,614,968,2076,2680,0
693,666,613,971,2077,2672,0
683,669,603,969,2080,2677,0
688,668,613,971,2074,2677,0
686,666,613,970,2076,2678,0
687,664,613,969,2076,2672,0
686,666,619,964,2077,2679,0
681,666,614,965,2076,2676,0
685,667,612,970,2077,2677,0
692,667,612,967,2075,2679,0
685,663,613,968,2081,2679,0
685,660,614,964,2076,2680,0
685,666,613,968,2078,2680,0
681,661,611,967,2077,2677,0
685,664,613,969,2077,2676,0
695,666,608,968,2076,2679,0
683,668,612,967,2080,2677,0
687,666,617,969,2076,2679,0
684,667,612,970,2078,2677,0
690,668,612,970,2078,2677,0
691,666,612,968,2076,2677,0
689,662,614,972,2081,2678,0
688,667,610,968,2078,2677,0
691,668,612,967,2077,2674,0
683,665,611,963,2081,2690,0
684,661,611,970,2077,2683,0
683,665,612,968,2080,2676,0
685,668,611,970,2078,2678,0
681,665,609,967,2077,2678,0
687,665,609,970,2079,2675,0
685,664,610,966,2077,2668,0
679,664,613,964,2075,2677,0
683,667,607,969,2076,2676,0
688,664,610,966,2076,2672,0
683,662,610,964,2075,2665,0
683,665,609,966,2071,2675,0
675,664,606,968,2075,2675,0
684,661,608,954,2072,2671,0
687,664,609,967,2074,2663,0
681,664,610,967,2070,2661,0
681,663,609,967,2078,2671,0
680,665,611,960,2075,2671,0
691,662,607,965,2076,2670,0
682,662,610,965,2076,2671,0
682,664,610,962,2071,2663,0
676,663,610,966,2076,2673,0
689,663,609,966,2073,2664,0
683,661,612,962,2079,2672,0
685,661,612,961,2075,2666,0
684,660,610,963,2072,2669,0
686,663,608,965,2078,2668,0
683,660,608,964,2074,2670,0
685,664,611,972,2077,2672,0
680,661,608,966,2075,2670,0
683,664,607,963,2073,2674,0
680,663,610,969,2073,2672,0
681,663,609,967,2072,2676,0
682,663,605,968,2068,2655,0
677,657,608,964,2068,2639,0
679,656,604,958,2047,2607,0
681,663,608,962,2068,2655,0
681,662,607,962,2077,2655,0
681,662,607,962,2077,2655,0
683,667,610,963,2068,2653,0
684,667,611,971,2067,2655,0
684,667,611,976,2068,2655,0
685,672,613,988,2068,2662,0
701,675,616,1004,2068,2660,0
705,672,617,1014,2072,2658,0
710,677,622,1019,2068,2661,0
717,683,627,1026,2068,2661,0
725,685,627,1025,2069,2662,0
724,685,626,1024,2071,2661,0
713,686,624,1017,2073,2656,0
719,685,623,1013,2071,2659,0
717,685,621,1004,2070,2665,0
712,685,621,1006,2080,2661,0
709,681,622,1003,2070,2665,0
711,678,627,997,2075,2665,0
709,679,622,998,2069,2663,0
713,679,621,997,2071,2661,0
706,681,627,996,2067,2657,0
705,680,617,993,2070,2662,0
704,676,621,992,2066,2659,0
702,680,620,992,2069,2662,0
706,681,619,991,2070,2653,0
876,676,618,992,2071,2664,0
1386,683,618,993,2073,2660,0
1609,684,622,1008,2067,2660,0
1677,688,622,1051,2069,2667,0
1803,693,618,1205,2068,2659,0
1931,857,623,1745,2071,2666,0
1957,958,623,2166,2076,2661,0
1945,963,628,2175,2071,2655,0
1917,947,626,2064,2072,2665,0
1803,902,653,1859,2068,2656,0
1783,901,678,1820,2066,2663,0
1786,889,719,1981,2060,2645,0
1899,907,775,2218,2062,2644,0
2111,921,819,3036,2064,2654,0
2199,947,850,3021,2062,2640,0
2181,999,887,2863,2061,2650,0
2118,1574,959,2560,0,0,0
2099,1897,987,2535,2062,2644,0
2104,2142,1010,2615,0,0,0
2117,2284,1036,2726,0,0,0
2115,2380,1066,2813,0,0,0
2121,2450,1088,2874,2064,2655,0
2130,2503,1136,2932,2065,2652,0
2124,2546,1179,2972,2061,2656,0
2123,2604,0,0,0,0,0
2117,2624,0,0,0,0,0
2106,2643,0,0,0,0,0
2103,2657,0,0,0,0,0
2087,2663,0,0,0,0,0
2080,2670,0,0,0,0,0
2075,2675,0,0,0,0,0
2064,2672,0,0,0,0,0
2053,2662,0,0,0,0,0
2047,2660,0,0,0,0,0
2037,2661,0,0,0,0,0
2033,2648,0,0,0,0,0
2022,2644,0,0,0,0,0
2017,2638,0,0,0,0,0
2011,2628,0,0,0,0,0
2013,2620,0,0,0,0,0
2005,2601,0,0,0,0,0
1993,2593,0,0,0,0,0
1987,2587,0,0,0,0,0
1989,2577,0,0,0,0,0
1989,10,0,0,0,0,0
1983,2562,0,0,0,0,0
1981,2558,2033,3068,2062,2642,0
1995,2550,2039,3105,2066,2654,0
1986,2536,2054,3106,2064,2644,0
1988,2525,2057,3095,2064,2653,0
1993,2521,2067,3087,2060,2644,0
1986,2513,2081,3079,2059,2650,0
1982,2505,2089,3073,2061,2651,0
1983,2493,2100,3079,2061,2645,0
1980,2483,2107,10,0,0,0
1984,2485,2116,3086,2061,2643,0
1979,2469,2133,3117,10,0,0
1984,2465,2137,3129,2061,2653,0
1975,2454,2141,3133,2061,2652,0
1977,2455,2151,3133,2061,2650,0
1969,2450,2157,3130,2063,2652,0
1974,2450,2161,3124,2061,2658,0
1982,2439,2166,3114,2063,2651,0
1973,2437,2167,3112,2057,2640,0
1973,2432,2177,3111,2062,2651,0
1973,2422,2180,3118,2060,2644,0
1969,2417,2182,3123,2057,2649,0
1969,2414,2189,3123,2060,2648,0
1968,2411,2189,3130,2061,2653,0
1967,2405,2190,3131,2061,2653,0
1968,2402,2193,3127,2060,2651,0
1973,2397,2195,3123,2064,2649,0
1974,2393,2194,3121,2060,2650,0
1971,2388,2214,3111,2061,2653,0
1966,2384,2199,3107,2060,2652,0
1967,2382,2200,3106,2060,2651,0
1967,2380,2197,3108,2060,2653,0
1968,2375,2201,3110,2061,2653,0
1968,2372,2201,3113,2056,2651,0
1968,2378,2207,3119,2060,2648,0
1965,2369,2205,3120,2060,2640,0
1965,2361,2209,3117,2061,2655,0
1964,2362,2209,3111,2057,2652,0
1956,2356,2209,3102,10,0,0
1961,2349,2212,3080,2059,2648,0
1962,2349,2205,3076,10,0,0
1955,2348,2210,3083,2059,2650,0
1963,2343,2206,3084,10,0,0
1962,2345,2206,3086,2060,2649,0
1957,2338,2206,3094,10,0,0
1959,2335,2208,3103,2057,2650,0
1957,2333,2208,3105,2057,2642,0
1953,2332,2208,3104,2060,2651,0
1951,2331,2206,3102,2060,2642,0
1959,2324,2205,3096,10,0,0
1959,2324,2209,3092,2055,2649,0
1957,2324,2206,3095,2057,2652,0
1958,2321,2205,3090,2057,2646,0
1953,2316,2207,3084,10,0,0
1955,2316,2197,10,0,0,0
1957,2312,2201,3071,2056,2652,0
1961,2313,2201,3077,2060,2646,0
1959,2311,2205,3076,2057,2648,0
1947,2310,2199,3077,2057,2647,0
1954,2303,2204,3071,2056,2642,0
1953,2303,2197,3078,2056,2651,0
1955,2300,2198,3075,2053,2648,0
1949,2303,2196,3073,10,0,0
1945,2301,2197,3070,10,0,0
1958,2299,2196,3070,2057,2652,0
1946,2295,2191,3070,2056,2650,0
1953,2293,2194,3068,2057,2654,0
1956,2294,2194,3068,2056,2638,0
1945,2293,2192,3067,2056,2651,0
1951,2290,2190,3068,2052,2649,0
1954,2289,2189,3065,2055,2656,0
1954,2286,2187,3062,2056,2652,0
1955,2286,2186,3052,2053,2649,0
1951,2285,2185,3046,2057,2650,0
1947,2282,2183,3044,2057,2647,0
1938,2280,2181,3034,2052,2629,0
1937,2278,2135,2919,2059,2641,0
1830,2186,1901,2531,2055,2648,0
1788,2175,1806,2396,2061,2639,0
1740,2149,1711,2292,2059,2649,0
1690,2124,1625,2234,2057,2647,0
1654,10,0,0,0,0,0
1621,1978,1545,2123,2059,2655,0
1593,1907,1488,2094,10,0,0
1566,1831,1426,2045,10,0,0
1509,1703,1312,1881,2060,2653,0
1479,1644,1263,1836,2056,2653,0
1453,1570,1226,1794,2057,2653,0
1418,1528,1199,1754,10,0,0
1410,1469,1190,1713,2056,2648,0
1380,1421,1174,1678,2056,2647,0
1366,1378,1138,1644,2057,2653,0
1338,1321,1107,1612,2055,2653,0
1315,1285,1083,1579,2064,2655,0
1292,1215,1040,1523,2060,2655,0
1267,1180,1023,1508,2057,2656,0
1257,1148,1010,1479,2060,2654,0
1243,1132,991,1462,2059,2652,0
1231,1115,977,1442,2060,2660,0
1215,1109,965,1424,2057,2655,0
1207,1087,955,1412,2059,2652,0
1191,1063,936,1392,2057,2655,0
1179,1050,928,1385,2056,2654,0
1173,1038,922,1377,2057,2650,0
1172,1027,914,1367,2056,2662,0
1163,1017,908,1358,2055,2660,0
1151,1008,904,1355,2061,2645,0
1154,1000,901,1359,2057,2653,0
1151,990,901,1366,2063,2655,0
1148,974,897,1365,2056,2653,0
1144,973,895,1361,10,0,0
1140,969,896,1359,2060,2651,0
1140,964,894,1359,2056,2653,0
1130,960,887,1346,2056,2652,0
1126,953,883,1334,10,0,0
1118,951,876,1321,10,0,0
1123,947,873,1309,2057,2666,0
1107,938,866,1303,2056,2649,0
1098,921,854,1285,2059,2647,0
1089,917,846,1277,2057,2654,0
1081,911,848,1271,2061,2656,0
1083,908,843,1269,2057,2654,0
1085,898,841,1276,2060,2645,0
1089,896,840,1281,2052,2655,0
1083,897,845,1281,2059,2655,0
1084,902,839,1275,2057,2649,0
1081,895,835,1268,10,0,0
1070,895,830,1257,2059,2644,0
1067,889,828,1252,2056,2649,0
1062,884,830,1249,10,0,0
1058,879,821,1241,2060,2657,0
1062,879,820,1236,10,0,0
1056,873,816,1228,2060,2655,0
1043,869,814,1225,2059,2656,0
1037,858,803,1212,2059,2652,0
1037,853,801,1209,2056,2655,0
1028,851,800,1209,10,0,0
1035,842,792,1199,2057,2656,0
1026,838,793,1199,2060,2655,0
1029,836,795,1194,10,0,0
1017,830,786,1195,2055,2657,0
1018,827,784,1186,2061,2661,0
1006,821,782,1171,2060,2655,0
1005,823,775,1169,2056,2663,0
1020,818,770,1179,10,0,0
1016,814,773,1186,2057,2659,0
1018,818,779,1191,10,0,0
1020,821,10,0,0,0,0
1004,821,774,1184,10,0,0
1008,819,772,1177,2061,2656,0
1007,819,767,1169,2056,2656,0
1004,817,768,1170,2057,2654,0
995,811,767,1162,2060,2661,0
991,810,765,1159,10,0,0
991,805,763,1153,2060,2655,0
989,807,760,1148,2056,2647,0
986,804,758,1143,2055,2657,0
976,800,754,1142,2056,2658,0
977,796,751,1133,2057,2649,0
974,793,747,1127,2056,2661,0
968,789,740,1122,2057,2653,0
962,790,740,1121,2059,2656,0
957,788,739,1112,2055,2657,0
955,783,737,1111,2055,2654,0
953,784,733,1111,2055,2658,0
947,780,734,1108,2056,2658,0
945,775,732,1106,2057,2657,0
941,773,722,1105,10,0,0
951,771,727,1102,2057,2658,0
